"n_input","beta","block","condition_label","score_type","n_replications","n_failed","mean_effect_size","sd_effect_size","mean_correlation","mean_latent_effect_base_full","mean_latent_effect_condition_full","mean_latent_effect_condition_selected","mean_delta_from_base_full","mean_delta_from_condition_full","mean_delta_from_condition_selected","mean_selection_effect_on_latent_d","mean_x_skew_obs","mean_y_skew_obs","mean_x_kurtosis_obs","mean_y_kurtosis_obs","mean_n_used","prop_significant"
250,0.4,"1C_response_categories","n_cat_4","sum",1000,0,0.0990707914156948,0.0310905958186843,0.32542286548154,0.200989836834673,0.200989836834673,0.200989836834673,-0.101919045418979,-0.101919045418979,-0.101919045418979,0,0.00145079901129855,0.00255728510441115,2.27775463974013,2.27555496702738,250,0.678
250,0.4,"1C_response_categories","n_cat_5","sum",1000,0,0.136835326664177,0.0380557053262042,0.330661444188,0.200989836834673,0.200989836834673,0.200989836834673,-0.0641545101704968,-0.0641545101704968,-0.0641545101704968,0,0.000651186626409284,0.00387877750442342,2.49046176235883,2.49765806169245,250,0.731
250,0.4,"1C_response_categories","n_cat_7","sum",1000,0,0.172845137178863,0.0509939503399506,0.333916619763494,0.200989836834673,0.200989836834673,0.200989836834673,-0.0281446996558108,-0.0281446996558108,-0.0281446996558108,0,0.00729316899583548,-0.000687593660583096,2.82692076340379,2.81742489035679,250,0.74
250,0.4,"1D_threshold_shift","lower_0.50","sum",1000,0,0.128807197739962,0.0427465154972159,0.327268447910641,0.200989836834673,0.200989836834673,0.200989836834673,-0.0721826390947111,-0.0721826390947111,-0.0721826390947111,0,-0.264915476690886,-0.265360875003456,2.55923297774117,2.55872441428463,250,0.675
250,0.4,"1D_threshold_shift","lower_0.70","sum",1000,0,0.120036515496316,0.0466698443655342,0.326126718711006,0.200989836834673,0.200989836834673,0.200989836834673,-0.0809533213383576,-0.0809533213383576,-0.0809533213383576,0,-0.383232739391707,-0.389832655829776,2.62476553067261,2.6349107221597,250,0.639
250,0.4,"1D_threshold_shift","lower_1.00","sum",1000,0,0.10934873151432,0.0544833870995612,0.31719853583625,0.200989836834673,0.200989836834673,0.200989836834673,-0.0916411053203535,-0.0916411053203535,-0.0916411053203535,0,-0.592966599376363,-0.592582258149107,2.85561373722929,2.8549809369213,250,0.559
250,0.4,"1D_threshold_shift","upper_0.50","sum",1000,0,0.12878900158247,0.0429200015086244,0.328891205090638,0.200989836834673,0.200989836834673,0.200989836834673,-0.0722008352522032,-0.0722008352522032,-0.0722008352522032,0,0.266949257898014,0.272661446007007,2.55888581449855,2.57285826470323,250,0.688
250,0.4,"1D_threshold_shift","upper_0.70","sum",1000,0,0.121408465249738,0.0463404198775478,0.325681642072486,0.200989836834673,0.200989836834673,0.200989836834673,-0.0795813715849353,-0.0795813715849353,-0.0795813715849353,0,0.392011627561474,0.393364495727119,2.64355840343884,2.64807355980861,250,0.672
250,0.4,"1D_threshold_shift","upper_1.00","sum",1000,0,0.10754731305016,0.0515951592500981,0.319633007053116,0.200989836834673,0.200989836834673,0.200989836834673,-0.0934425237845136,-0.0934425237845136,-0.0934425237845136,0,0.598359091173429,0.602518824194268,2.86711004731575,2.88267956801191,250,0.57
250,0.4,"1E_range_restriction","x_lower","sum",1000,0,0.150920659091931,0.0462518161308776,0.218342551470345,0.200989836834673,0.200989836834673,0.261011331417376,-0.0500691777427419,-0.0500691777427419,-0.110090672325444,0.0600214945827025,-0.244557742266853,0.0602108202420729,2.57173850156078,2.51498158892836,175,0.448
